file_name,entropy_of_text,macro_chr_count,macro_vocab_size,macro_arithmetic_operator_count,macro_token_count,macro_max_line_length,remote_template_present,numeric_cell_count,string_cell_count,avg_cell_length,label
benign_sample_4372.xlsx,5.754844730890519,23,6444,2307,6444,35,1,2053,4213,11.34280242578998,0
benign_sample_6236.xlsx,5.753554362894094,183,18790,21450,18790,38,1,20324,40732,11.11024305555556,0
benign_sample_8043.xlsx,5.739192357214106,54,11526,5961,11526,42,1,5630,11252,11.05538443312404,0
benign_sample_6299.xlsx,5.752408357071644,67,12241,6717,12241,40,1,6417,12683,11.11167539267016,0
benign_sample_2257.xlsx,5.74784811874764,222,19084,22817,19084,40,1,21732,43541,11.13604399981616,0
benign_sample_9258.xlsx,5.754928359244166,169,18079,18616,18079,40,1,17629,35179,11.11320254506893,0
benign_sample_2287.xlsx,5.736293432276613,45,10063,4570,10063,40,1,4351,8593,11.22512360939431,0
benign_sample_1617.xlsx,5.746427793575562,146,16323,13261,16323,37,1,12473,25062,11.14868789130145,0
benign_sample_2817.xlsx,5.756471443955174,8,3771,1060,3771,36,1,997,2066,11.22069866144303,0
benign_sample_4844.xlsx,5.744132237154251,60,12196,6744,12196,38,1,6159,12593,11.18941979522184,0
benign_sample_7090.xlsx,5.739521454970912,68,12682,7251,12682,38,1,6932,13519,11.08635274558701,0
benign_sample_2703.xlsx,5.748231603616359,125,16556,13769,16556,40,1,13040,26436,11.17458709089067,0
benign_sample_9504.xlsx,5.743867991178275,128,17247,15483,17247,37,1,14939,29501,11.11705670567057,0
benign_sample_4266.xlsx,5.743740421148297,27,8084,3252,8084,40,1,3034,6063,11.0473782565681,0
benign_sample_1815.xlsx,5.750133483473981,122,15014,10688,15014,39,1,10006,20170,11.15117974549311,0
benign_sample_8346.xlsx,5.749288163082817,168,17380,16224,17380,43,1,15161,30570,11.170999978133,0
benign_sample_1454.xlsx,5.756822237354815,17,6284,2106,6284,33,1,2052,4101,11.06240858117991,0
benign_sample_4047.xlsx,5.756749580778399,80,14168,9017,14168,36,1,8638,17405,11.18027876972699,0
benign_sample_7249.xlsx,5.729105310962336,8,3476,953,3476,37,1,948,1846,10.95275590551181,0
benign_sample_5982.xlsx,5.772620950026051,24,7846,2951,7846,38,1,2826,5734,11.12056074766355,0
benign_sample_9373.xlsx,5.745579685900632,150,16252,13222,16252,40,1,12298,24792,11.17012671879213,0
benign_sample_1455.xlsx,5.782162302122259,9,3482,901,3482,35,1,905,1822,11.17748441510818,0
benign_sample_6371.xlsx,5.742655138877577,50,12117,6737,12117,38,1,6208,12638,11.13928685132124,0
benign_sample_7007.xlsx,5.749360531282652,11,5742,1920,5742,41,1,1764,3644,11.24833579881657,0
benign_sample_6657.xlsx,5.751207079355448,250,19728,27945,19728,39,1,26449,52982,11.09240724654102,0
benign_sample_1328.xlsx,5.752633527784398,172,17203,15338,17203,40,1,14957,29549,11.14508156203658,0
benign_sample_2522.xlsx,5.749519004765911,64,13760,8567,13760,36,1,7984,16385,11.17390947515286,0
benign_sample_5002.xlsx,5.730367229787632,35,9119,3926,9119,38,1,3670,7384,11.07508594174055,0
benign_sample_3073.xlsx,5.737358163762722,45,9069,3810,9069,38,1,3755,7239,11.09814444242314,0
benign_sample_1737.xlsx,5.750158169148214,75,14075,9094,14075,40,1,8506,17202,11.18647891706862,0
benign_sample_9998.xlsx,5.773364858546027,7,3394,970,3394,34,1,904,1852,10.98584905660377,0
benign_sample_1178.xlsx,5.75261978393385,223,19121,23681,19121,39,1,22265,44721,11.10885856746186,0
benign_sample_6291.xlsx,5.747812667712074,171,18254,19079,18254,41,1,18241,36068,11.09272864534423,0
benign_sample_8177.xlsx,5.750677222450951,119,15588,11662,15588,39,1,10978,22073,11.11539741611449,0
benign_sample_9552.xlsx,5.749432136550778,123,16453,13648,16453,38,1,12691,25859,11.1663813229572,0
benign_sample_9745.xlsx,5.748876047471675,267,19688,27466,19688,40,1,25922,51872,11.16534694192354,0
benign_sample_2224.xlsx,5.752846611340631,127,16347,13233,16347,42,1,12688,25183,11.10332444350558,0
benign_sample_5555.xlsx,5.744339958477878,81,12943,7501,12943,36,1,7058,14287,11.19114546732256,0
benign_sample_7860.xlsx,5.767626553742712,33,7333,2760,7333,41,1,2563,5187,11.16064516129032,0
benign_sample_1821.xlsx,5.754217460702944,87,13534,8347,13534,38,1,7762,16001,11.22311997643395,0
benign_sample_6460.xlsx,5.746837469725097,106,15548,11712,15548,39,1,10897,22017,11.19882117032266,0
benign_sample_7725.xlsx,5.746420751560985,122,16230,13557,16230,42,1,12448,25035,11.11573246538431,0
benign_sample_3848.xlsx,5.744546017075711,236,19212,24082,19212,40,1,22793,45541,11.1779348494161,0
benign_sample_2616.xlsx,5.757124239815369,54,9549,4150,9549,37,1,3932,7893,11.09809725158562,0
benign_sample_2548.xlsx,5.742440323278546,49,9683,4233,9683,36,1,4112,8153,11.07990216061965,0
benign_sample_175.xlsx,5.753480696810785,136,16739,14171,16739,39,1,13549,26952,11.1445643317449,0
benign_sample_3394.xlsx,5.723170723393166,6,2391,581,2391,33,1,602,1170,10.83408577878104,0
benign_sample_4359.xlsx,5.757377913334039,252,19627,26609,19627,41,1,25407,50506,11.16993136880376,0
benign_sample_489.xlsx,5.75281823719785,90,14250,9218,14250,40,1,8842,17716,11.1269673921229,0
benign_sample_7969.xlsx,5.748417457740953,140,17499,16435,17499,41,1,15355,30393,11.06419952784821,0
benign_sample_9694.xlsx,5.75343452641602,220,18920,22303,18920,39,1,21150,42819,11.18921665181572,0
benign_sample_7534.xlsx,5.759999457807563,116,16283,13289,16283,39,1,12557,25480,11.17351526145595,0
benign_sample_3400.xlsx,5.752529428877525,106,15803,11944,15803,41,1,11308,22660,11.17386952425812,0
benign_sample_9983.xlsx,5.746357527086112,13,4713,1437,4713,33,1,1306,2715,11.30241233523999,0
benign_sample_4365.xlsx,5.754161865253763,168,18173,18816,18173,39,1,17884,35985,11.16432456514879,0
benign_sample_9080.xlsx,5.753230841893416,62,12319,6806,12319,44,1,6400,13086,11.15842143077081,0
benign_sample_5054.xlsx,5.745871686069225,168,17987,18224,17987,44,1,17174,34593,11.12801591747638,0
benign_sample_3259.xlsx,5.736546675391001,27,6831,2515,6831,38,1,2356,4696,11.11798071469087,0
benign_sample_574.xlsx,5.766198892922737,62,11243,5637,11243,36,1,5374,10750,11.21607541552964,0
benign_sample_25.xlsx,5.744622586736983,222,18933,22561,18933,42,1,20803,42070,11.19399424236159,0
benign_sample_6108.xlsx,5.75547532281541,34,9437,4144,9437,37,1,3896,7926,11.17518186432076,0
benign_sample_6602.xlsx,5.741999430920821,98,15338,11172,15338,37,1,10813,20994,11.02449146414311,0
benign_sample_3074.xlsx,5.751220971695585,111,16485,13411,16485,40,1,12611,25415,11.14087729448272,0
benign_sample_1124.xlsx,5.753268042960468,54,10957,5374,10957,36,1,5081,10275,11.17016150039073,0
benign_sample_7143.xlsx,5.752860758728348,113,14967,10866,14967,37,1,10048,20272,11.06121372031662,0
benign_sample_3311.xlsx,5.749944302501402,157,17959,18259,17959,40,1,17237,34577,11.16165515111746,0
benign_sample_7269.xlsx,5.747148758866376,53,11181,5759,11181,40,1,5454,10755,11.04688753161824,0
benign_sample_9446.xlsx,5.74788924972856,29,7579,2955,7579,33,1,2700,5548,11.15652279340446,0
benign_sample_5884.xlsx,5.753754756691192,167,17999,18333,17999,42,1,17301,34728,11.20138768763574,0
benign_sample_5467.xlsx,5.729872848892384,11,4777,1573,4777,38,1,1411,2853,11.1343808630394,0
benign_sample_27.xlsx,5.751771627179783,233,19410,25391,19410,39,1,23854,48283,11.18365055380734,0
benign_sample_3633.xlsx,5.742279431132923,15,5603,1907,5603,34,1,1764,3550,11.03688370342492,0
benign_sample_6317.xlsx,5.758475358185379,43,10653,4854,10653,40,1,4801,9472,11.14110558396973,0
benign_sample_8702.xlsx,5.742647630827519,17,4940,1591,4940,34,1,1449,2925,11.06538637402835,0
benign_sample_7527.xlsx,5.754986522232744,189,18126,19173,18126,41,1,17910,36186,11.10573794735285,0
benign_sample_9069.xlsx,5.748875924078622,46,10923,5472,10923,40,1,5016,10105,11.13405198068911,0
benign_sample_8169.xlsx,5.743548900572058,33,9010,3780,9010,36,1,3615,7219,11.16272844748016,0
benign_sample_9049.xlsx,5.746965787084426,29,8342,3295,8342,37,1,3135,6277,11.11102847428814,0
benign_sample_8054.xlsx,5.745265058137941,138,17561,16902,17561,39,1,15794,31708,11.15159361711086,0
benign_sample_5030.xlsx,5.750244650945346,26,8330,3212,8330,37,1,3109,6257,11.19795003203075,0
benign_sample_9881.xlsx,5.767332881441719,81,13334,8048,13334,39,1,7511,15566,11.26810243965853,0
benign_sample_7652.xlsx,5.745842618530011,87,15196,11006,15196,40,1,10559,20667,11.07234355985397,0
benign_sample_2760.xlsx,5.749378538133091,82,13775,8565,13775,36,1,8173,16318,11.15703727900045,0
benign_sample_7440.xlsx,5.769325055178333,4,2670,588,2670,33,1,668,1259,11.141670991178,0
benign_sample_5925.xlsx,5.742568659581077,142,16528,13882,16528,40,1,13077,25826,11.12780505359484,0
benign_sample_8468.xlsx,5.744530463111592,245,19717,28220,19717,43,1,26331,52668,11.15731844706895,0
benign_sample_2293.xlsx,5.748498347680765,110,15818,12029,15818,39,1,11750,22787,11.06155717057069,0
benign_sample_4036.xlsx,5.764199927908374,4,2963,790,2963,36,1,697,1527,11.44784172661871,0
benign_sample_7442.xlsx,5.748350617110201,66,13475,8062,13475,36,1,7711,15383,11.10634796916948,0
benign_sample_3555.xlsx,5.752257901701332,81,13560,8274,13560,40,1,7873,15876,11.15516442797592,0
benign_sample_9231.xlsx,5.751329690111723,117,16337,13420,16337,36,1,12506,25177,11.19579120558342,0
benign_sample_8321.xlsx,5.737851657259196,80,13837,8807,13837,38,1,8208,16625,11.18278097692586,0
benign_sample_9042.xlsx,5.742003907358176,53,10952,5507,10952,37,1,5071,10261,11.15536133576833,0
benign_sample_9778.xlsx,5.748186395712786,94,14459,9712,14459,40,1,9091,18347,11.1303301989941,0
benign_sample_1951.xlsx,5.749842299161241,170,18071,18595,18071,38,1,17481,35136,11.17834540167626,0
benign_sample_1405.xlsx,5.756233821224672,109,14617,9566,14617,39,1,9389,18442,11.13837088139126,0
benign_sample_8730.xlsx,5.735288436868119,54,11608,6045,11608,36,1,5894,11389,11.04397384713302,0
benign_sample_6911.xlsx,5.751317173939311,65,12712,7319,12712,40,1,6734,13576,11.17863121614968,0
benign_sample_9580.xlsx,5.746313988322874,245,19549,26873,19549,43,1,24966,50452,11.15574531279005,0
benign_sample_942.xlsx,5.730126139836968,24,7290,2769,7290,35,1,2564,5130,11.09370938393553,0
benign_sample_4840.xlsx,5.74992141554866,130,15708,11963,15708,38,1,11048,22772,11.25112359550562,0
benign_sample_1272.xlsx,5.742580499203953,36,10193,4586,10193,43,1,4476,8813,11.0863872375649,0
benign_sample_2276.xlsx,5.754876395617101,110,16120,12867,16120,38,1,11988,24190,11.17615678036376,0
benign_sample_8492.xlsx,5.746167436335378,87,14262,9223,14262,41,1,8913,17478,11.05854268500625,0
benign_sample_111.xlsx,5.749051890217319,75,12863,7546,12863,38,1,7102,14327,11.13155070231929,0
benign_sample_4611.xlsx,5.749386449330784,137,17256,15637,17256,41,1,14998,29568,11.10734640757528,0
benign_sample_9062.xlsx,5.759853192691391,59,10022,4578,10022,40,1,4252,8753,11.15870818915802,0
benign_sample_4472.xlsx,5.752937079768814,261,19672,27005,19672,39,1,25817,51475,11.15401335196398,0
benign_sample_6906.xlsx,5.745142030946426,150,17809,17582,17809,40,1,16380,33263,11.13121688858449,0
benign_sample_3532.xlsx,5.750586319595378,76,12318,6886,12318,38,1,6475,12887,11.13423200082636,0
benign_sample_9403.xlsx,5.749759584276821,203,18553,20434,18553,40,1,19254,38634,11.10332020453289,0
benign_sample_9333.xlsx,5.755049632181985,48,10115,4622,10115,36,1,4348,8789,11.07924183603562,0
benign_sample_7085.xlsx,5.748837727300003,20,7866,3029,7866,36,1,2936,5766,11.12135141346817,0
benign_sample_557.xlsx,5.738108395590734,52,12126,6428,12126,35,1,6105,12075,11.13157315731573,0
benign_sample_9165.xlsx,5.74494300296619,34,7436,2736,7436,39,1,2647,5221,11.15531265887138,0
benign_sample_5380.xlsx,5.745205446832165,135,15967,12175,15967,40,1,11819,23394,11.14187941953256,0
benign_sample_7716.xlsx,5.745542231847321,104,15193,11139,15193,43,1,10330,20780,11.18553519768563,0
benign_sample_1924.xlsx,5.742936869040588,15,4550,1431,4550,34,1,1349,2620,11.05316200554296,0
benign_sample_2347.xlsx,5.753160013914941,165,17404,16321,17404,38,1,15351,30920,11.13985001404768,0
benign_sample_4454.xlsx,5.749253132097699,26,8147,3211,8147,39,1,2995,6044,11.19382675074676,0
benign_sample_2047.xlsx,5.764163714218563,86,14351,9491,14351,41,1,8989,17937,11.21391963158286,0
benign_sample_8335.xlsx,5.73770443411129,39,8990,3827,8990,38,1,3641,7193,11.09322503230571,0
benign_sample_1699.xlsx,5.750866916736718,125,16336,13555,16336,38,1,12522,25554,11.12506565815737,0
benign_sample_8660.xlsx,5.756629406043825,247,19596,26435,19596,39,1,25222,50736,11.18420706179731,0
benign_sample_6579.xlsx,5.742542476327395,95,14380,9587,14380,44,1,9219,18121,11.10987564008778,0
benign_sample_9754.xlsx,5.745162529479094,63,12576,7059,12576,37,1,6737,13354,11.1022348315166,0
benign_sample_3585.xlsx,5.750030018231103,151,17105,15206,17105,43,1,14376,28678,11.1664653690714,0
benign_sample_9707.xlsx,5.770403761106765,19,7164,2480,7164,38,1,2434,5014,11.21549409237379,0
benign_sample_6015.xlsx,5.750655917372848,140,16954,15075,16954,39,1,14080,28475,11.18611209023616,0
benign_sample_1559.xlsx,5.754996221234163,77,13879,8857,13879,38,1,8312,16726,11.14865404585031,0
benign_sample_877.xlsx,5.754682514932757,25,7159,2499,7159,32,1,2376,4797,11.29806217761048,0
benign_sample_583.xlsx,5.750170093623198,181,18589,21142,18589,43,1,19702,39481,11.12853353158846,0
benign_sample_1929.xlsx,5.752220207289592,94,15860,12640,15860,37,1,11670,23817,11.14495449037676,0
benign_sample_558.xlsx,5.756832423638289,27,8686,3556,8686,35,1,3408,6800,11.25940438871473,0
benign_sample_1984.xlsx,5.728703068147342,9,3073,847,3073,35,1,883,1542,10.76783505154639,0
benign_sample_8835.xlsx,5.753059614611021,195,18691,21149,18691,41,1,19727,40315,11.1794910229506,0
benign_sample_7997.xlsx,5.754557386338743,96,15551,11683,15551,38,1,11125,22234,11.09709523666777,0
benign_sample_4428.xlsx,5.737391639712207,68,12161,6618,12161,39,1,6251,12497,11.07238105397909,0
benign_sample_6880.xlsx,5.67067803219468,1,635,131,635,31,1,142,257,10.58395989974937,0
benign_sample_2157.xlsx,5.750412972118467,76,12899,7293,12899,37,1,7162,13936,11.0475874490473,0
benign_sample_4082.xlsx,5.754869144317445,239,19633,27267,19633,39,1,25684,51702,11.18397384539839,0
benign_sample_115.xlsx,5.7512584191808,246,19322,24334,19322,40,1,23171,46557,11.17875172097292,0
benign_sample_2245.xlsx,5.753941271139837,5,2384,626,2384,33,1,578,1177,11.17663817663818,0
benign_sample_4401.xlsx,5.74290009581453,31,8320,3325,8320,38,1,3190,6326,11.0639974779319,0
benign_sample_4396.xlsx,5.740502820540447,21,6484,2198,6484,36,1,2137,4191,11.15818584070797,0
benign_sample_428.xlsx,5.755541132086647,193,18413,19677,18413,41,1,18587,37249,11.20037251952145,0
benign_sample_7247.xlsx,5.751319248694974,30,9172,3973,9172,41,1,3747,7383,11.09182389937107,0
benign_sample_9836.xlsx,5.741595805056747,33,9533,4221,9533,38,1,3929,7884,11.18708202827394,0
benign_sample_1395.xlsx,5.753315272719467,84,14740,10164,14740,43,1,9606,19285,11.18189055415181,0
benign_sample_44.xlsx,5.739349691149724,23,7571,2952,7571,36,1,2709,5411,11.20381773399015,0
benign_sample_9433.xlsx,5.730269552351583,31,6756,2434,6756,38,1,2303,4610,11.12006364819904,0
benign_sample_6379.xlsx,5.747794783179152,82,14050,8777,14050,38,1,8536,16898,11.13407250137611,0
benign_sample_3818.xlsx,5.760734670718257,46,9007,3645,9007,37,1,3515,7119,11.28662779763024,0
benign_sample_1133.xlsx,5.741826700100229,49,12503,7166,12503,37,1,6650,13267,11.09645026861475,0
benign_sample_622.xlsx,5.752689310605692,203,19200,23692,19200,40,1,22596,45165,11.15784891014005,0
benign_sample_3067.xlsx,5.752686921773572,149,17228,15470,17228,40,1,14775,29736,11.20655568286491,0
benign_sample_8194.xlsx,5.747448399566617,186,18024,18618,18024,44,1,17200,34865,11.17472390281379,0
benign_sample_3935.xlsx,5.765506189367263,13,4353,1203,4353,35,1,1201,2422,11.23295611371791,0
benign_sample_4462.xlsx,5.74627118999912,47,11074,5507,11074,38,1,5269,10359,11.0987330432557,0
benign_sample_6072.xlsx,5.748922381920408,106,16814,14441,16814,38,1,13510,27196,11.18375669434481,0
benign_sample_6045.xlsx,5.745598311204758,179,18003,18629,18003,38,1,17551,35284,11.18641052332734,0
benign_sample_6264.xlsx,5.747767553082586,249,19630,27742,19630,39,1,25594,51850,11.12615567377718,0
benign_sample_7730.xlsx,5.752955232547938,206,19054,23224,19054,39,1,22197,43951,11.09159762955796,0
benign_sample_6434.xlsx,5.756754957695425,67,12012,6377,12012,41,1,5993,12277,11.21220580186097,0
benign_sample_9434.xlsx,5.756928193270022,113,15854,11979,15854,42,1,11640,23417,11.18835040077588,0
benign_sample_6273.xlsx,5.760523432422866,38,9757,4281,9757,37,1,4021,8329,11.22218623481781,0
benign_sample_2002.xlsx,5.753606190480578,142,17534,16331,17534,41,1,15639,31163,11.14971582411008,0
benign_sample_726.xlsx,5.750580372671449,181,18246,19036,18246,40,1,18011,36116,11.11905333752101,0
benign_sample_9105.xlsx,5.767107571897189,20,6035,2000,6035,41,1,1921,3889,11.2592082616179,0
benign_sample_6316.xlsx,5.73438424770283,19,5921,2092,5921,38,1,1875,3814,11.11900158200035,0
benign_sample_8657.xlsx,5.77453557540341,13,5718,1824,5718,34,1,1753,3585,11.24278756088423,0
benign_sample_8534.xlsx,5.751897692796931,77,14434,9658,14434,39,1,9099,18136,11.11639434551129,0
benign_sample_5681.xlsx,5.750567141727051,10,5255,1581,5255,34,1,1594,3071,11.11446945337621,0
benign_sample_1814.xlsx,5.751820956658436,46,9556,4310,9556,37,1,3960,8129,11.11134088841095,0
benign_sample_3.xlsx,5.771612689283812,14,5410,1673,5410,37,1,1623,3253,11.27666119770304,0
benign_sample_3623.xlsx,5.761320333027439,88,13497,8082,13497,37,1,7877,15427,11.13997596979059,0
benign_sample_8444.xlsx,5.745306262420317,194,18082,18746,18082,39,1,17808,35239,11.11959205987143,0
benign_sample_9215.xlsx,5.751887593050485,97,16407,13356,16407,37,1,12551,25349,11.15934036939314,0
benign_sample_4357.xlsx,5.749559598967942,210,18541,20317,18541,42,1,19788,38685,11.07538522052913,0
benign_sample_219.xlsx,5.746625320685486,43,11247,5876,11247,39,1,5293,10942,11.25081613797351,0
benign_sample_3323.xlsx,5.7558606218685,197,18957,22105,18957,43,1,21030,42411,11.15419050771583,0
benign_sample_5990.xlsx,5.754394888776158,54,12801,7433,12801,38,1,6935,13915,11.13750599520384,0
benign_sample_8420.xlsx,5.746672084468871,145,16224,12966,16224,42,1,12219,24814,11.16652715145951,0
benign_sample_517.xlsx,5.746379702922813,152,17310,16152,17310,41,1,15214,30299,11.14624393030563,0
benign_sample_1607.xlsx,5.736046714294787,39,10126,4676,10126,36,1,4305,8755,11.22044410413476,0
benign_sample_9182.xlsx,5.746137008224411,51,12277,6661,12277,36,1,6374,12604,11.02550321424808,0
benign_sample_5353.xlsx,5.747886657001644,304,19932,30253,19932,40,1,28190,56702,11.11634783018423,0
benign_sample_1701.xlsx,5.74837311949736,62,11122,5669,11122,39,1,5207,10629,11.14883809042688,0
benign_sample_7447.xlsx,5.760086826969286,12,4529,1316,4529,40,1,1227,2585,11.38719832109129,0
benign_sample_4322.xlsx,5.780921100798949,8,4673,1301,4673,36,1,1367,2643,11.01471321695761,0
benign_sample_1046.xlsx,5.748816740985625,160,17473,15966,17473,37,1,15399,30294,11.09664500032828,0
benign_sample_4685.xlsx,5.759116602897081,17,4573,1429,4573,32,1,1280,2659,11.18964204112719,0
benign_sample_6533.xlsx,5.734027105638433,67,13740,8721,13740,40,1,8034,16374,11.11127499180597,0
benign_sample_1245.xlsx,5.755024040018843,163,17847,17458,17847,40,1,16763,33337,11.10670658682635,0
benign_sample_2977.xlsx,5.764200783865832,47,10968,5421,10968,37,1,5107,10450,11.13653017934049,0
benign_sample_6699.xlsx,5.747303394047638,85,13795,8561,13795,39,1,8092,15980,11.18166334330342,0
benign_sample_9071.xlsx,5.745658690134901,54,10693,5173,10693,38,1,4941,9692,11.05952299596802,0
