sender_ip,urls,suspicious_words,label
193.120.211.219,"['http://psychicrevenue.com/cgi-bin/refer.cgi?pws01014&site=pw"">', 'http://giftedpsychic.com/images/r1c1.jpg""', 'http://psychicrevenue.com/cgi-bin/refer.cgi?pws01014&site=pw"">', 'http://giftedpsychic.com/images/r1c2.gif""', 'http://psychicrevenue.com/cgi-bin/refer.cgi?pws01014&site=pw"">', 'http://giftedpsychic.com/images/r2c1.jpg""', 'http://psychicrevenue.com/cgi-bin/refer.cgi?pws01014&site=pw"">', 'http://giftedpsychic.com/images/r2c2.jpg""']",[],1
65.217.159.66,"['http://www.InsuranceIQ.com/optout', 'http://www.insuranceiq.com/legal.htm>']",[],1
200.178.101.130,[],[],1
193.120.211.219,"['http://www.basetel.com:27000/wealthnow', 'http://www.basetel.com:27000/remove.html']",['click'],1
216.136.204.119,"['http://www.coachinvest.com/entrepreneur/coach_interactive.html', 'http://www.coachinvest.com/startup/startup33.html', 'http://www.coachinvest.com/startup/startup34.html', 'http://www.coachinvest.com/startup/startup20.html', 'http://www.coachinvest.com/startup/startup08.html', 'http://www.coachinvest.com/startup/startup28.html', 'http://www.coachinvest.com/startup/startup25.html', 'http://www.coachinvest.com/startup/startup21.html', 'http://www.coachinvest.com/Newsletter_commune/ml.php?type=desinscription&addr=freebsd-questions@freebsd.org&hash=d19867356ee809b9ece4a07f3d70ebd5']",[],1
193.120.211.219,"['http://www.w3.org/TR/REC-html40"">', 'http-equiv=""Content-Language""', 'http-equiv=""Content-Type""', 'http://www.mercedes.co.uk/usedcars/Search/MTCarImages/P312GDW.jpg""', 'http://www.sesystems.co.uk/images/thumb/email4.gif""']",[],1
193.120.211.219,"['http://rd.yahoo.com/*http://80.71.71.88/farm/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/farm/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/celebst/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/play/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/asian/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/lesbian/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/mega/?aid=818932', 'http://rd.yahoo.com/*http://80.71.71.88/optout/']","['password', 'click']",1
202.114.34.8,[],[],1
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],['bank'],1
204.71.191.17,['http://lb.bcentral.com/ex/sp?c=15279&s=54EE057E0B6864FB&m=5'],[],1
193.120.211.219,"['http://getit.hostserve21.com/sure_quote/LF06-237600/', 'http://getit.hostserve21.com/sure_quote/LF06-237600/', 'http://getit.hostserve21.com/sure_quote/rm/']",['click'],1
193.120.211.219,"['http://marketing-fashion.com/user0201/index.asp?Afft=QM3', 'http://marketing-fashion.com/light/watch.asp']",[],1
194.125.145.45,"['http://www.adclick.ws/p.cfm?o=423&s=pk19', 'http://www.adclick.ws/p.cfm?o=421&s=pk19', 'http://www.adclick.ws/p.cfm?o=425&s=pk19', 'http://u2.azoogle.com/?z=93-1090346-62lLC4', 'http://www.linux.ie/mailman/listinfo/social']",['click'],1
65.217.159.66,"['http://www.insuranceiq.com/optout', 'http://www.insuranceiq.com/optout/>', 'http://www.insuranceiq.com/legal.htm>']",[],1
80.90.162.46,"['http://211.163.194.39/consumermedia/unitedlending/"">Click']",['click'],1
193.120.211.219,[],['bank'],1
199.227.157.30,"['http://www.greenmatrix.net/herb/index.html""><B>CLICK', 'http://www.greenmatrix.net/herb/5x.html"">CLICK', 'http://www.greenmatrix.net/herb/13x.html"">CLICK', 'http://www.greenmatrix.net/herb/remove.html"">click']",['click'],1
193.120.211.219,"['http-equiv=""Content-Language""', 'http-equiv=""Content-Type""', 'http://www.fastbizonline.com/systemworks1.htm"">-&gt;', 'http://www.fastbizonline.com/systemworks1.htm"">Click', 'http://www.fastbizonline.com/removeme.html"">']",['click'],1
193.120.211.219,"['http://www.adclick.ws/p.cfm?o=259&s=pk007>', 'http://www.adclick.ws/p.cfm?o=249&s=pk007>', 'http://www.adclick.ws/p.cfm?o=245&s=pk002>', 'http://www.qves.com/trim/?zzzz@example.com%7C17%7C308417>']",['click'],1
193.120.211.219,['http://%31%30%31%31%30%31%31%31%30%31%31%31%31'],['click'],1
193.120.211.219,"['http://80.71.66.8/farm/?aid=993751', 'http://80.71.66.8/celebst/?aid=993751', 'http://80.71.66.8/play/?aid=993751', 'http://80.71.66.8/lesbian/?aid=993751', 'http://80.71.66.8/teen/?aid=993751', 'http://80.71.66.8/optout/index.html']","['login', 'password', 'click']",1
193.120.211.219,"['http://www.frugaljoe.com""><IMG', 'http://www.frugaljoe.com/logo.jpg""', 'http://www.salealerts.com/dot.gif""', 'http://www.salealerts.com/dot.gif""', 'http://www.salealerts.com/dot.gif""', 'http-equiv=""Content-Type""', 'http://brain.roistats.com/40535/138/marker?""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/logo.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/headline.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/ani.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/subhead.gif""', 'https://www.householdloan.com/dl/lndl_Apply.jsp""><img', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/applynow.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/redbar.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/leadingcompetitor.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/household.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/grey_hr.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/1.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/2.gif""', 'https://www.householdloan.com/dl/lndl_Apply.jsp"">Apply', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/3.gif""', 'http://www.householdloan.com/dl/lndl_savingscalc.jsp""><b>Calculate', 'https://www.householdloan.com/dl/lndl_Apply.jsp""><img', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/applynow.gif""', 'http://www.myhitmovie.com/campaign_images/Household_091002_images/grey_hr.gif""', 'https://www.householdloan.com/dl/lndl_Register.jsp""><b>click', 'http://www.frugaljoe.com""><IMG', 'http://www.frugaljoe.com/logo.jpg""', 'http://www.salealerts.com/dot.gif""', 'http://www.frugaljoe.com/unsubscribe.php?eid=399843\\~moc.cnietonten^^mj\\~1754388\\~12a1"">here', 'http://www.frugaljoe.com/unsubscribe.php?eid=399843\\~moc.cnietonten^^mj\\~1754388\\~12a1', 'http://www.salealerts.com/dot.gif""', 'http://www.330w.com/open/open.php?eid=zzzz@example.com&oid=John-09222002-HTML&custid=frugaljoe""']",['click'],1
193.120.211.219,"['http://7x24.sunshinehui.com/mnbv/csi.gif""']",['click'],1
193.120.211.219,"['http://61.151.247.39/erik/', 'http://61.151.247.39/erik/remove.asp']",['click'],1
193.120.211.219,"['http://202.101.163.34:81/sites/merchant/sales/', 'http://202.101.163.34:81/sites/merchant/sales/', 'http://202.101.163.34:81/sites/merchant/sales/']",['click'],1
64.86.155.179,[],['bank'],1
213.193.13.92,['http://www.caramail.com'],['urgent'],1
216.207.32.165,"['http-equiv=Content-Type', 'http://reallymarket.com/user0201/index.asp?Afft=QM10"">', 'http://61.129.68.17/mortad2.gif""', 'http://reallymarket.com/light/watch.asp"">click']",['click'],1
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],1
12.29.79.131,[],[],1
193.120.211.219,['http://www.linux.ie/mailman/listinfo/ilug'],"['bank', 'urgent']",1
193.120.211.219,[],[],1
193.120.211.219,"['http://www.freehostaccess.com/freeht/mxi.html"">', 'http://www.freehostaccess.com/freeht/mxi.html', 'http://www.freehostaccess.com/freeht/mxi.html"">', 'http://www.freehostaccess.com/freeht/mxi.html', 'http://www.freehostaccess.com/freeht/mxi.html"">', 'http://www.freehostaccess.com/freeht/mxi.html', 'http://www.freehostaccess.com/freeht/mxi.html"">', 'http://www.freehostaccess.com/freeht/mxi.html', 'http://www.freehostaccess.com/freeht/mxi.html"">', 'http://www.freehostaccess.com/freeht/mxi.html']","['verify', 'click']",1
66.133.60.171,[],[],1
193.120.211.219,"['http://www.bti-marketing.com/rmill.html"">Check', 'http://www.bti-marketing.net/remove.html"">click']",['click'],1
193.120.211.219,"['http://%31%30%31%31%30%31%31%31%30%31%31%31%31%30%31%30%31%30%31%30%31%30%31%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%30%30%31%30%31%31%30%31%31%31%30%31%30%31%30%31%30%31%30%31%30%30%30%31%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%31%30%31@%34%2E%34%37%2E%39%36%2E%31%34%31/msga.html"">']",['click'],1
193.120.211.219,[],[],1
200.69.228.133,"['http://euro.specialdiscounts4u.com/', 'http://dvd.specialdiscounts4u.com/optoutd.html']",[],1
194.125.145.45,"['http://www.adclick.ws/p.cfm?o=114&s=pk01', 'http://www.adclick.ws/p.cfm?o=383&s=pk1', 'http://www.adclick.ws/p.cfm?o=334&s=pk1', 'http://www.adclick.ws/p.cfm?o=322&s=pk1', 'http://u2.azoogle.com/?z=93-1090346-62lLC4', 'http://www.linux.ie/mailman/listinfo/social']",['click'],1
193.120.211.219,[],[],1
64.86.155.148,[],['urgent'],1
193.120.211.219,"['http://www.frugaljoe.com""><IMG', 'http://www.frugaljoe.com/logo.jpg""', 'http://www.salealerts.com/dot.gif""', 'http://www.salealerts.com/dot.gif""', 'http://www.salealerts.com/dot.gif""', 'http://www.blair.com/images/email/FSHprospectHDRblue_4C.jpg""', 'http://clickserve.cc-dt.com/link/click?lid=41000000000452850""><img', 'http://www.blair.com/images/email/FSH_fallWinBUTblue.gif""', 'http://www.frugaljoe.com""><IMG', 'http://www.frugaljoe.com/logo.jpg""', 'http://www.salealerts.com/dot.gif""', 'http://www.frugaljoe.com/unsubscribe.php?eid=384847\\~moc.cnietonten^^mj\\~1754388\\~12a1"">here', 'http://www.frugaljoe.com/unsubscribe.php?eid=384847\\~moc.cnietonten^^mj\\~1754388\\~12a1', 'http://www.salealerts.com/dot.gif""', 'http://www.330w.com/open/open.php?eid=zzzz@example.com&oid=Blair-09252002-HTML&custid=frugaljoe""']",['click'],1
211.4.180.20,"['http-equiv=""Content-Type""', 'http://www.nationalbizcorp.com/ebooks"">visit', 'http://www.generaledu.com/ebooks"">alternate.</a></font></p>', 'http://www.nationalbizcorp.com/remove.html"">go']",[],1
64.221.129.114,"['http-equiv=Content-Type', 'http://marketing-fashion.com/user0205/index.asp?Afft=DP15"">', 'http://61.129.68.17/debt1.gif""', 'http://marketing-fashion.com/light/watch.asp"">click']",['click'],1
193.120.211.219,"['http-equiv=""Content-Language""', 'http-equiv=""Content-Type""', 'http://61.151.247.39/erik/""', 'http://61.151.247.39/erik/remove.asp"">Click', 'http://61.151.247.39/erik/abuse.asp"">Spam']",['click'],1
65.217.159.66,"['http://www.lsalliance.com>', 'http://www.Insuranceiq.com/optout', 'http://www.Insuranceiq.com/optout/>', 'http://www.insuranceiq.com/legal.htm>']",[],1
202.88.149.8,"['http-equiv=Content-Type', 'http://www.exhibitionsindia.org"">www.exhibitionsindia.o', 'http://www.exhibitionsindia.org"">www.exhibitionsindia.o']",[],1
193.120.211.219,"['http://64.57.207.', 'http://www.sitehoster.net/rh_pricing_starter.asp?CCID=C1443x004"">', 'http://www.sitehoster.net/rh_pricing_midsize.asp?CCID=C1443x004"">', 'http://www.sitehoster.net/rh_pricing_supersize.asp?CCID=C1443x004"">', 'http://64.57.207.12/rnd1.gif""', 'http://zero-debt.net/bottom_bg.gif', 'http://64.57.207.12/rnd2.gif""']",[],1
209.196.77.103,"['http://www.vip-jp.net/?sid=2', 'http://www.vip-jp.net/?sid=2']",[],1
194.125.145.45,"['http://www.site-personals.com', 'http://www.linux.ie/mailman/listinfo/social']",['click'],1
193.120.211.219,[],"['bank', 'urgent']",1
193.120.211.219,"['http-equiv=""Content-Language""', 'http-equiv=""Content-Type""', 'http://64.251.23.141/affiliates/norton/systemworkse123.htm""', 'http://64.251.23.141/affiliates/norton/removeme.html"">Click']",['click'],1
194.125.145.45,"['http://www.gardenornaments.adv@hellerwhirligigs.com/', 'http://www.gardenornaments.adv@hellerwhirligigs.com/remove.html', 'http://www.linux.ie/mailman/listinfo/ilug']",['click'],1
218.14.40.192,"['http-equiv=""Content-Type""', 'http://www.ouweilighting.com"");</script>', 'http://www.ouweilighting.com""', 'http://www.ouweilighting.com</a>', 'http://stat.t2t2.com/stat.js""></script>', 'http://www.360cn.com/designer6/counter/count.asp?user=ouwei&userid=57""></script>']",[],1
202.64.208.252,[],[],1
218.5.79.106,"['http-equiv=Content-Type', 'http://reallymarket.com/user0201/index.asp?Afft=QM99"">', 'http://61.129.68.17/mortad2.gif""', 'http://reallymarket.com/light/watch.asp"">click']",['click'],1
65.217.159.66,"['http://www.insuranceiq.com/optout', 'http://www.insuranceiq.com/optout/>', 'http://www.insiq.com/legal.htm>']",[],1
193.120.211.219,"['http-equiv=Content-Type', 'http://www.fromyou2.com/nasty/milf/bg.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><IMG', 'http://www.fromyou2.com/nasty/milf/1.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-041.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-054.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-056.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-057.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-074.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-142.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-156.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-148.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-084.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-137.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-093.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-143.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-117.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-010.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-025.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/amber-029.jpg""', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><FONT', 'http://www.fromyou2.com/nasty/milf/milf/bindex.htm""><BR>', 'http://www.fromyou2.com/herbalo/bpenis/index.html""><font', 'http://www.wowthisiscool.net:81/removal/boca/"">Click']",['click'],1
193.120.211.219,"['http://www.basetel.com:27000/wealthnow', 'http://www.basetel.com:27000/remove.html']",['click'],1
193.120.211.219,"['http-equiv=""Content-Type""', 'http://market.businessonlinenow.com/hgh/"">Visit']",['click'],1
193.120.211.219,[],[],1
216.136.204.119,['http://www.transrave.com/PC/rori'],[],1
211.160.14.157,"['http://61.129.68.54/master/index.php><font', 'http://61.129.68.54/master/index.php><b>Home', 'http://61.129.68.54/master/index.php><font', 'http://61.129.68.54/empires/remove/remove.html>click']",['click'],1
193.120.211.219,[],[],1
193.120.211.219,"['http://www.newnamedns.com/termlife/', 'http://www.newnamedns.com/stopthemailplease/']",[],1
193.120.211.219,"['http-equiv=""Content-Type""', 'http://www.inkprice.net/ink""><img', 'http://www.%43%4f%6d%6f-%56e%6e%44%45%52.com/ink/ad/smallad1_r1_c1.jpg""', 'http://www.inkprice.net/ink""><img', 'http://www.%43%4f%6d%6f-%56e%6e%44%45%52.com/ink/ad/smallad1_r2_c1.jpg""', 'http://www.inkprice.net/remove/remove.htm"">CLICK']",['click'],1
203.226.230.21,[],[],1
193.120.211.219,"['http://www.wldinfo.com/download/email/newees.zip"">Download', 'http://bestsoft.3322.org/onlinedown/newees.zip"">Download', 'http://www.wldinfo.com/download/email/newees.zip</P>', 'http://bestsoft.3322.org/onlinedown/newees.zip</P></FONT></DIV>']","['verify', 'click']",1
65.217.159.66,"['http://nettrac.ipipeline.com/askdoctor/doctor.asp?gaid=0162>', 'http://www.tba.com>', 'http://www.InsuranceIQ.com/optout', 'http://www.insuranceiq.com/legal.htm>']",['click'],1
193.120.211.219,"['http://209.202.221.16/director.asp?id=1&target=http://211.167.74.101/mortg/"">Click_Here</a>', 'http://209.202.221.16/director.asp?id=1&target=http://211.167.74.101/mortg/', 'http://channels.netscape.com/ns/browsers/download.jsp', 'http://webmail.netscape.com/']",['click'],1
193.120.211.219,"['http://81.29.4.12/u001s76/index.php"">', 'http://81.29.4.12/u001s79/index.php"">']",[],1
193.120.211.219,[],[],1
216.136.171.252,['https://lists.sourceforge.net/lists/listinfo/spamassassin-talk'],['urgent'],1
213.9.248.135,"['http://www.smokersunited.co.uk/?S=24&ID=2', 'http://www.smokersunited.co.uk/?S=24&ID=2']",['click'],1
65.217.159.66,"['http://www.InsuranceIQ.com/optout', 'http://www.insuranceiq.com/legal.htm>']",[],1
193.120.211.219,"['http://www.modernherbals.com/', 'http://www.modernherbals.com/testimonials.asp', 'http://www.modernherbals.com/ingre1.asp', 'http://www.moderherbals.com/remove.asp']",['click'],1
193.120.211.219,['http://www.qpas.co.uk/pcclinic.htm'],['click'],1
195.191.54.162,['http://alexandra.hobby.privatseite.to'],[],1
66.136.141.249,"['http-equiv=""Content-Language""', 'http-equiv=""Content-Type""', 'http://64.251.23.141/affiliates/norton/systemworkse123.htm""', 'http://64.251.23.141/affiliates/norton/removeme.html"">Click']",['click'],1
203.221.102.232,['http://finance.yahoo.com'],['urgent'],1
203.126.52.147,[],[],1
193.120.211.219,"['http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/index.html""><IMG', 'http://80.71.66.100/sc/fullpage_fb_01.jpg""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/index.html""><IMG', 'http://80.71.66.100/sc/fullpage_fb_02.jpg""', 'http://80.71.66.100/sc/index.html""><IMG', 'http://80.71.66.100/sc/fullpage_fb_03.jpg""', 'http://80.71.66.100/sc/fullpage_fb_04.jpg""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/index.html""><IMG', 'http://80.71.66.100/sc/fullpage_fb_05.jpg""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/spacer.gif""', 'http://80.71.66.100/sc/fullpage_fb_16.jpg""', 'http://80.71.66.100/index.php?cid=53&eid=am1AbmV0bm90ZWluYy5jb20="">click']",['click'],1
64.164.98.8,"['http-equiv=""Content-Type""', 'http://www.generaledu.com/ebaymktg"">visit', 'http://www.generaledu.com/remove.html"">go']",[],1
193.120.211.219,"['http-equiv=Content-Type>', 'http://website.e365.cc/savequote/"">Click']",['click'],1
218.5.180.50,[],[],1
211.184.127.65,['http://cbphost.net/users/quiksilver/bulkbook.htm'],"['verify', 'bank', 'click']",1
